statename,year,outcome,Y,lagY,control_2008,control_2009,phase,last_f,last_p,app1,win1,app2,win2,app3,win3,lose_p1,lose_p2,lose,win,control,pr,npr,all,outcomeid,wint,loset,pctscoreA,pctscoreA1,pctscoreA1i,pctscoreA1ii,pctscoreA1iii,pctscoreA2,pctscoreA2i,pctscoreA2ii,pctscoreA3,pctscoreA3i,pctscoreA3ii,pctscoreB,pctscoreB1,pctscoreB1i,pctscoreB1ii,pctscoreB2,pctscoreB2i,pctscoreB2ii,pctscoreB3,pctscoreC,pctscoreC1,pctscoreC2,pctscoreC3,pctscoreC3i,pctscoreC3ii,pctscoreC3iii,pctscoreD,pctscoreD1,pctscoreD1i,pctscoreD1ii,pctscoreD1iii,pctscoreD2,pctscoreD2i,pctscoreD2ii,pctscoreD2iii,pctscoreD2iv,pctscoreD3,pctscoreD3i,pctscoreD3ii,pctscoreD4,pctscoreD4i,pctscoreD4ii,pctscoreD5,pctscoreD5i,pctscoreD5ii,pctscoreE,pctscoreE1,pctscoreE2,pctscoreE2i,pctscoreE2ii,pctscoreF,pctscoreF1,pctscoreF1i,pctscoreF1ii,pctscoreF2,pctscoreF2i,pctscoreF2ii,pctscoreF2iii,pctscoreF2iv,pctscoreF2v,pctscoreF3,pctscoreSTEM,pctscoreTotal,pctscoreTotale,treat1,treat,treat3,section_score,control_mean
"NV",2014,"annualevals",1,1,0,0,"Round 2 - 2010",0,0,0,0,1,0,0,0,0,1,1,0,,1,,1,1,0,1,86.88,92,96,91.11111,93.33334,86.66666,84,92,76,96,72,95.14286,100,100,100,98,96,100,84,80.85107,91.66666,68,70,70,66.66666,73.33334,61.30435,45.71429,31.42857,42.85714,62.85714,67.24138,88,82.66666,74,52.85714,49.6,45.33333,56,57.14286,60,54.28571,78,88,68,90,100,87.5,100,85.71429,69.81818,64,72,56,67.5,70,52.5,90,27.5,97.5,100,0,76.24,76.24,0,0,0,74,.5
"NV",2014,"standards_consortium",1,1,0,1,"Round 2 - 2010",1,1,0,0,1,0,0,0,0,1,1,0,,,1,1,19,0,1,86.88,92,96,91.11111,93.33334,86.66666,84,92,76,96,72,95.14286,100,100,100,98,96,100,84,80.85107,91.66666,68,70,70,66.66666,73.33334,61.30435,45.71429,31.42857,42.85714,62.85714,67.24138,88,82.66666,74,52.85714,49.6,45.33333,56,57.14286,60,54.28571,78,88,68,90,100,87.5,100,85.71429,69.81818,64,72,56,67.5,70,52.5,90,27.5,97.5,100,0,76.24,76.24,0,0,0,100,.5
"NV",2014,"evalsreward2",0,0,0,0,"Round 2 - 2010",0,0,0,0,1,0,0,0,0,1,1,0,,,1,1,8,0,1,86.88,92,96,91.11111,93.33334,86.66666,84,92,76,96,72,95.14286,100,100,100,98,96,100,84,80.85107,91.66666,68,70,70,66.66666,73.33334,61.30435,45.71429,31.42857,42.85714,62.85714,67.24138,88,82.66666,74,52.85714,49.6,45.33333,56,57.14286,60,54.28571,78,88,68,90,100,87.5,100,85.71429,69.81818,64,72,56,67.5,70,52.5,90,27.5,97.5,100,0,76.24,76.24,0,0,0,52.85714,.5
"NV",2014,"evalstenure",1,1,0,0,"Round 2 - 2010",0,0,0,0,1,0,0,0,0,1,1,0,,,1,1,9,0,1,86.88,92,96,91.11111,93.33334,86.66666,84,92,76,96,72,95.14286,100,100,100,98,96,100,84,80.85107,91.66666,68,70,70,66.66666,73.33334,61.30435,45.71429,31.42857,42.85714,62.85714,67.24138,88,82.66666,74,52.85714,49.6,45.33333,56,57.14286,60,54.28571,78,88,68,90,100,87.5,100,85.71429,69.81818,64,72,56,67.5,70,52.5,90,27.5,97.5,100,0,76.24,76.24,0,0,0,52.85714,.5
"NV",2014,"evalsfire",1,1,0,0,"Round 2 - 2010",0,0,0,0,1,0,0,0,0,1,1,0,,,1,1,5,0,1,86.88,92,96,91.11111,93.33334,86.66666,84,92,76,96,72,95.14286,100,100,100,98,96,100,84,80.85107,91.66666,68,70,70,66.66666,73.33334,61.30435,45.71429,31.42857,42.85714,62.85714,67.24138,88,82.66666,74,52.85714,49.6,45.33333,56,57.14286,60,54.28571,78,88,68,90,100,87.5,100,85.71429,69.81818,64,72,56,67.5,70,52.5,90,27.5,97.5,100,0,76.24,76.24,0,0,0,52.85714,.5
"NV",2014,"evalsreward1",1,1,0,0,"Round 2 - 2010",1,0,0,0,1,0,0,0,0,1,1,0,,,1,1,7,0,1,86.88,92,96,91.11111,93.33334,86.66666,84,92,76,96,72,95.14286,100,100,100,98,96,100,84,80.85107,91.66666,68,70,70,66.66666,73.33334,61.30435,45.71429,31.42857,42.85714,62.85714,67.24138,88,82.66666,74,52.85714,49.6,45.33333,56,57.14286,60,54.28571,78,88,68,90,100,87.5,100,85.71429,69.81818,64,72,56,67.5,70,52.5,90,27.5,97.5,100,0,76.24,76.24,0,0,0,52.85714,.5
"NV",2014,"evalsprofdev",1,1,0,0,"Round 2 - 2010",0,0,0,0,1,0,0,0,0,1,1,0,,,1,1,6,0,1,86.88,92,96,91.11111,93.33334,86.66666,84,92,76,96,72,95.14286,100,100,100,98,96,100,84,80.85107,91.66666,68,70,70,66.66666,73.33334,61.30435,45.71429,31.42857,42.85714,62.85714,67.24138,88,82.66666,74,52.85714,49.6,45.33333,56,57.14286,60,54.28571,78,88,68,90,100,87.5,100,85.71429,69.81818,64,72,56,67.5,70,52.5,90,27.5,97.5,100,0,76.24,76.24,0,0,0,52.85714,.5
"NV",2014,"evalsystem2",1,1,0,0,"Round 2 - 2010",1,0,0,0,1,0,0,0,0,1,1,0,,,1,1,11,0,1,86.88,92,96,91.11111,93.33334,86.66666,84,92,76,96,72,95.14286,100,100,100,98,96,100,84,80.85107,91.66666,68,70,70,66.66666,73.33334,61.30435,45.71429,31.42857,42.85714,62.85714,67.24138,88,82.66666,74,52.85714,49.6,45.33333,56,57.14286,60,54.28571,78,88,68,90,100,87.5,100,85.71429,69.81818,64,72,56,67.5,70,52.5,90,27.5,97.5,100,0,76.24,76.24,0,0,0,82.66666,.5
"NV",2014,"data1",1,1,1,1,"Round 2 - 2010",1,1,0,0,1,0,0,0,0,1,1,0,,,1,1,3,0,1,86.88,92,96,91.11111,93.33334,86.66666,84,92,76,96,72,95.14286,100,100,100,98,96,100,84,80.85107,91.66666,68,70,70,66.66666,73.33334,61.30435,45.71429,31.42857,42.85714,62.85714,67.24138,88,82.66666,74,52.85714,49.6,45.33333,56,57.14286,60,54.28571,78,88,68,90,100,87.5,100,85.71429,69.81818,64,72,56,67.5,70,52.5,90,27.5,97.5,100,0,76.24,76.24,0,0,0,91.66666,.5
"NV",2014,"evalsystem1",1,1,0,0,"Round 2 - 2010",1,0,0,0,1,0,0,0,0,1,1,0,,,1,1,10,0,1,86.88,92,96,91.11111,93.33334,86.66666,84,92,76,96,72,95.14286,100,100,100,98,96,100,84,80.85107,91.66666,68,70,70,66.66666,73.33334,61.30435,45.71429,31.42857,42.85714,62.85714,67.24138,88,82.66666,74,52.85714,49.6,45.33333,56,57.14286,60,54.28571,78,88,68,90,100,87.5,100,85.71429,69.81818,64,72,56,67.5,70,52.5,90,27.5,97.5,100,0,76.24,76.24,0,0,0,82.66666,.5
"NV",2014,"common_assessments",1,1,0,0,"Round 2 - 2010",1,1,0,0,1,0,0,0,0,1,1,0,,,1,1,2,0,1,86.88,92,96,91.11111,93.33334,86.66666,84,92,76,96,72,95.14286,100,100,100,98,96,100,84,80.85107,91.66666,68,70,70,66.66666,73.33334,61.30435,45.71429,31.42857,42.85714,62.85714,67.24138,88,82.66666,74,52.85714,49.6,45.33333,56,57.14286,60,54.28571,78,88,68,90,100,87.5,100,85.71429,69.81818,64,72,56,67.5,70,52.5,90,27.5,97.5,100,0,76.24,76.24,0,0,0,98,.5
"OK",2012,"evalsprofdev",0,0,0,0,"Round 2 - 2010",1,0,1,0,1,0,0,0,1,1,1,0,,,1,1,6,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,79.28571,1
"OK",2012,"evalstenure",1,1,0,0,"Round 2 - 2010",1,0,1,0,1,0,0,0,1,1,1,0,,,1,1,9,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,79.28571,1
"OK",2012,"common_assessments",1,1,0,0,"Round 2 - 2010",1,1,1,0,1,0,0,0,1,1,1,0,,,1,1,2,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,100,1
"OK",2012,"evalsreward2",0,0,0,0,"Round 2 - 2010",0,0,1,0,1,0,0,0,1,1,1,0,,,1,1,8,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,79.28571,1
"OK",2012,"data8",1,1,0,1,"Round 2 - 2010",1,1,1,0,1,0,0,0,1,1,1,0,,,1,1,4,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,66.66666,1
"OK",2012,"evalsystem2",1,1,0,0,"Round 2 - 2010",1,0,1,0,1,0,0,0,1,1,1,0,,,1,1,11,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,84,1
"OK",2012,"evalsfire",1,1,0,0,"Round 2 - 2010",1,0,1,0,1,0,0,0,1,1,1,0,,,1,1,5,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,79.28571,1
"OK",2012,"prepprogram",0,0,0,0,"Round 2 - 2010",1,0,1,0,1,0,0,0,1,1,1,0,,1,,1,18,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,78.57143,1
"OK",2012,"annualevals",1,1,1,1,"Round 2 - 2010",1,0,1,0,1,0,0,0,1,1,1,0,,1,,1,1,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,88,1
"OK",2012,"innovativeschoolsbuild",1,1,1,1,"Round 2 - 2010",0,0,1,0,1,0,0,0,1,1,1,0,,1,,1,13,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,55,1
"OK",2012,"innovativeschoolsnumber",0,0,0,0,"Round 2 - 2010",0,0,1,0,1,0,0,0,1,1,1,0,,1,,1,14,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,87.5,1
"OK",2012,"lowachieve_intervene",0,0,0,0,"Round 2 - 2010",1,1,1,0,1,0,0,0,1,1,1,0,,,1,1,15,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,100,1
"OK",2012,"innovativeschoolsauth",1,1,1,1,"Round 2 - 2010",1,1,1,0,1,0,0,0,1,1,1,0,,,1,1,12,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,87.5,1
"OK",2012,"evalsystem1",1,1,0,0,"Round 2 - 2010",1,0,1,0,1,0,0,0,1,1,1,0,,,1,1,10,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,84,1
"OK",2012,"data1",1,1,1,1,"Round 2 - 2010",1,1,1,0,1,0,0,0,1,1,1,0,,,1,1,3,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,66.66666,1
"OK",2012,"pathwaysroutes",0,0,0,0,"Round 2 - 2010",1,1,1,0,1,0,0,0,1,1,1,0,,1,,1,17,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,63.80952,1
"OK",2012,"evalsreward1",1,1,0,0,"Round 2 - 2010",1,1,1,0,1,0,0,0,1,1,1,0,,,1,1,7,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,79.28571,1
"OK",2012,"measuregrowth",1,1,0,0,"Round 2 - 2010",1,0,1,0,1,0,0,0,1,1,1,0,,,1,1,16,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,84,1
"OK",2012,"standards_consortium",1,1,0,1,"Round 2 - 2010",1,1,1,0,1,0,0,0,1,1,1,0,,,1,1,19,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,100,1
"OK",2012,"standardsadopt",1,1,0,0,"Round 2 - 2010",1,1,1,0,1,0,0,0,1,1,1,0,,1,,1,20,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,100,1
"OK",2013,"evalstenure",1,1,0,0,"Round 2 - 2010",1,0,1,0,1,0,0,0,1,1,1,0,,,1,1,9,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,79.28571,1
"OK",2013,"evalsystem1",1,1,0,0,"Round 2 - 2010",1,0,1,0,1,0,0,0,1,1,1,0,,,1,1,10,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,84,1
"OK",2013,"innovativeschoolsnumber",0,0,0,0,"Round 2 - 2010",0,0,1,0,1,0,0,0,1,1,1,0,,1,,1,14,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,87.5,1
"OK",2013,"prepprogram",0,0,0,0,"Round 2 - 2010",1,0,1,0,1,0,0,0,1,1,1,0,,1,,1,18,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,78.57143,1
"OK",2013,"pathwaysroutes",0,0,0,0,"Round 2 - 2010",1,1,1,0,1,0,0,0,1,1,1,0,,1,,1,17,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,63.80952,1
"OK",2013,"annualevals",1,1,1,1,"Round 2 - 2010",1,0,1,0,1,0,0,0,1,1,1,0,,1,,1,1,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,88,1
"OK",2013,"innovativeschoolsauth",1,1,1,1,"Round 2 - 2010",1,1,1,0,1,0,0,0,1,1,1,0,,,1,1,12,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,87.5,1
"OK",2013,"common_assessments",0,1,0,0,"Round 2 - 2010",1,1,1,0,1,0,0,0,1,1,1,0,,,1,1,2,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,100,1
"OK",2013,"lowachieve_intervene",0,0,0,0,"Round 2 - 2010",1,1,1,0,1,0,0,0,1,1,1,0,,,1,1,15,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,100,1
"OK",2013,"evalsprofdev",0,0,0,0,"Round 2 - 2010",1,0,1,0,1,0,0,0,1,1,1,0,,,1,1,6,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,79.28571,1
"OK",2013,"innovativeschoolsbuild",1,1,1,1,"Round 2 - 2010",0,0,1,0,1,0,0,0,1,1,1,0,,1,,1,13,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,55,1
"OK",2013,"evalsfire",1,1,0,0,"Round 2 - 2010",1,0,1,0,1,0,0,0,1,1,1,0,,,1,1,5,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,79.28571,1
"OK",2013,"standardsadopt",1,1,0,0,"Round 2 - 2010",1,1,1,0,1,0,0,0,1,1,1,0,,1,,1,20,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,100,1
"OK",2013,"data8",1,1,0,1,"Round 2 - 2010",1,1,1,0,1,0,0,0,1,1,1,0,,,1,1,4,0,1,73.44,69.84615,84,69.77778,65.33334,80.66666,80,82,74,96,69.6,92.57143,100,100,100,100,100,100,74,66.38298,66.66666,76,63.33333,73.33334,63.33333,53.33333,77.10145,63.80952,62.85714,65.71429,62.85714,82.4138,84,84,88,79.28571,75.2,76,74,78.57143,97.14286,60,77,76,78,80.4,100,75.5,96,72.57143,77.09091,64,56,72,80,87.5,87.5,95,55,75,80,100,78.36,78.36,0,0,0,66.66666,1
